"Path","LineNumber","Content"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","150","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","213","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","217","'reset'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","221","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","225","'close'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","228","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","232","'apply'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-date-range-picker.tsx","244","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-loading-fallback.tsx","16","""max-w-[1600px] mx-auto space-y-6"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-page-loading-skeleton.tsx","8","""max-w-[1600px] mx-auto space-y-6"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","36","'short'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","37","'short'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","60","'unanswered'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","62","'negative'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","69","'google'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","70","'facebook'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","71","'trustpilot'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","72","'autre'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","144","""search"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","154","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","172","""google"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","173","""facebook"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","174","""trustpilot"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","175","""other"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","239","""round"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","240","""round"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","243","""M15 5.88 14 10h5.83a2 2 0 0 1 1.92 2.56l-2.33 8A2 2 0 0 1 17.5 22H4a2 2 0 0 1-2-2v-8a2 2 0 0 1 2-2h2.76a2 2 0 0 0 1.79-1.11L12 2a3.13 3.13 0 0 1 3 3.88Z"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","249","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","259","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","265","""w-3.5 h-3.5 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","287","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-reviews-section.tsx","299","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","54","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","73","""round"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","74","""round"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","75","'h-4 w-4 shrink-0'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","79","""M11.525 2.295a.53.53 0 0 1 .95 0l2.31 4.679a2.123 2.123 0 0 0 1.595 1.16l5.166.756a.53.53 0 0 1 .294.904l-3.736 3.638a2.123 2.123 0 0 0-.611 1.878l.882 5.14a.53.53 0 0 1-.771.56l-4.618-2.428a2.122 2.122 0 0 0-1.973 0L6.396 21.01a.53.53 0 0 1-.77-.56l.881-5.139a2.122 2.122 0 0 0-.611-1.879L2.16 9.795a.53.53 0 0 1 .294-.906l5.165-.755a2.122 2.122 0 0 0 1.597-1.16z"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","104","'overview'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","106","'statistics'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","107","'establishments'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","108","'prospects'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","109","'alerts'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","112","'suggestions'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","113","'updates'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","114","'support'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","115","'settings'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","151","'vision'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","152","'pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","153","'zenith'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","154","'zenith'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","164","'Pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","165","'pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","190","'pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","226","""Quoi de neuf"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","247","'mousedown'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","248","'mousedown'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","277","'pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","310","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","331","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","360","'alerts'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","361","'updates'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","423","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","427","'retry'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","435","""polite"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","447","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","456","""relative"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","459","""search"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","470","""light"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","471","""relative"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","473","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","489","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","509","""mt-1 space-y-2"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","575","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","578","'description'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","587","""w-4 h-4 opacity-80"""
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","596","'zenith'"
"D:\aaaempire-reputation-ai\components\dashboard\dashboard-shell.tsx","640","""relative z-10"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","161","'medium'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","214","'profile'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","216","'profile'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","236","'profile'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","240","'fetch'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","324","'reviews'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","343","'Escape'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","345","'keydown'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","346","'keydown'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","421","'archive'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","464","'badge'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","467","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","500","""w-4 h-4 opacity-80"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","640","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","700","""w-6 h-6 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","708","""block space-y-1"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","721","""checkbox"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","745","""block space-y-1"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","756","""block space-y-1"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","769","""block space-y-1"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","781","""block space-y-1"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","792","""block space-y-1"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","807","""submit"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","811","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","817","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","822","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","872","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","1013","""mr-2 inline-block"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","1117","""dialog"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","1122","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\defi-reputexa-client.tsx","1136","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","55","'Escape'"
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","57","'keydown'"
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","59","'hidden'"
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","61","'keydown'"
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","71","""dialog"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","77","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","85","""absolute top-3 right-3"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","87","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","120","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","128","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\delete-confirm-modal.tsx","134","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","32","'zenith'"
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","56","'mousedown'"
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","57","'mousedown'"
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","84","""relative mx-3 mt-4 mb-2"""
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","86","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","90","""listbox"""
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","115","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\establishment-selector.tsx","116","""option"""
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","14","'spring'"
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","34","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","36","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","51","'Escape'"
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","56","'keydown'"
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","57","'keydown'"
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","88","""dialog"""
"D:\aaaempire-reputation-ai\components\dashboard\feature-release-modal.tsx","142","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\generate-response-button.tsx","45","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\generate-response-button.tsx","52","""h-3.5 w-3.5 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\generate-response-button.tsx","53","'generating'"
"D:\aaaempire-reputation-ai\components\dashboard\generate-with-ai-button.tsx","33","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","56","""dialog"""
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","71","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","122","""alert"""
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","132","'footnote'"
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","135","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","142","""w-4 h-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\legal-consent-modal.tsx","146","'submit'"
"D:\aaaempire-reputation-ai\components\dashboard\llm-usage-budget-gauge.tsx","31","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\llm-usage-budget-gauge.tsx","40","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\llm-usage-budget-gauge.tsx","55","""mt-4 space-y-2"""
"D:\aaaempire-reputation-ai\components\dashboard\llm-usage-budget-gauge.tsx","58","""meter"""
"D:\aaaempire-reputation-ai\components\dashboard\llm-usage-budget-gauge.tsx","103","'explanation'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","74","'Chart'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","85","'period'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","140","'months'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","142","'months'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","167","'d MMMM yyyy'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","176","'MMMM yyyy'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","183","'months'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","198","'months'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","229","'rgba(148, 163, 184, 0.18)'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","230","'hsl(215 20% 72%)'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","237","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","247","""relative h-52 w-full min-w-0 overflow-x-hidden"""
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","253","""label"""
"D:\aaaempire-reputation-ai\components\dashboard\overview-chart.tsx","280","""monotone"""
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","9","""Passage sur X programmé"""
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","26","'border-slate-400/40 dark:border-zinc-800/50'"
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","31","'border-[#2563eb]/40 dark:border-zinc-800/50'"
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","36","'border-amber-400/40 dark:border-zinc-800/50'"
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","41","'border-violet-400/40 dark:border-zinc-800/50'"
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","43","'shadow-[0_0_24px_rgba(139,92,246,0.25)] dark:shadow-[0_0_24px_rgba(139,92,246,0.3)]'"
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","60","'locale'"
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","128","""min-w-0 break-words"""
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","135","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\plan-badge.tsx","140","""w-3.5 h-3.5 shrink-0 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","17","'Google'"
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","34","'google'"
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","35","'facebook'"
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","36","'trustpilot'"
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","38","'Other'"
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","81","'Other'"
"D:\aaaempire-reputation-ai\components\dashboard\platform-distribution-chart.tsx","119","""value"""
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","19","'common'"
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","32","""divide-y divide-gray-100"""
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","35","'empty'"
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","51","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","56","'contact'"
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","71","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","73","'close'"
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","83","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\prospects-list.tsx","90","'copied'"
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","36","'Statistics'"
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","42","'rgb(148 163 184)'"
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","82","""min-w-0 w-full"""
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","91","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","104","""h-52 min-h-[200px] w-full"""
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","114","""label"""
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","129","""monotone"""
"D:\aaaempire-reputation-ai\components\dashboard\rating-evolution-chart.tsx","130","""rating"""
"D:\aaaempire-reputation-ai\components\dashboard\reputexa-review-boost-card.tsx","164","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\reputexa-review-boost-card.tsx","182","'placeholder'"
"D:\aaaempire-reputation-ai\components\dashboard\reputexa-review-boost-card.tsx","231","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\reputexa-review-boost-card.tsx","240","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\reputexa-review-boost-card.tsx","246","'publishing'"
"D:\aaaempire-reputation-ai\components\dashboard\settings-compliance-block.tsx","73","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\settings-compliance-block.tsx","78","'tagline'"
"D:\aaaempire-reputation-ai\components\dashboard\settings-compliance-block.tsx","102","""noopener noreferrer"""
"D:\aaaempire-reputation-ai\components\dashboard\settings-compliance-block.tsx","117","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\settings-compliance-block.tsx","136","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\simulate-review-form.tsx","95","""submit"""
"D:\aaaempire-reputation-ai\components\dashboard\simulate-review-form.tsx","99","""h-4 w-4 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\simulate-review-form.tsx","100","'simulate'"
"D:\aaaempire-reputation-ai\components\dashboard\source-logo.tsx","3","'google'"
"D:\aaaempire-reputation-ai\components\dashboard\source-logo.tsx","13","'google'"
"D:\aaaempire-reputation-ai\components\dashboard\source-logo.tsx","24","'facebook'"
"D:\aaaempire-reputation-ai\components\dashboard\source-logo.tsx","29","""M24 12.073c0-6.627-5.373-12-12-12s-12 5.373-12 12c0 5.99 4.388 10.954 10.125 11.854v-8.385H7.078v-3.47h3.047V9.43c0-3.007 1.792-4.669 4.533-4.669 1.312 0 2.686.235 2.686.235v2.953H15.83c-1.491 0-1.956.925-1.956 1.874v2.25h3.328l-.532 3.47h-2.796v8.385C19.612 23.027 24 18.062 24 12.073z"""
"D:\aaaempire-reputation-ai\components\dashboard\source-logo.tsx","35","'trustpilot'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","37","'rgb(100 116 139)'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","63","""w-24 h-24 -rotate-90"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","69","""rgb(226 232 240)"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","79","""round"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","103","'Statistics'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","106","""relative"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","107","""blur-sm select-none pointer-events-none"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","116","'upgrade'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","133","'Statistics'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","271","'stopwords'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","386","'current'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","389","""monotone"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","390","""monotone"""
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","470","'strengths'"
"D:\aaaempire-reputation-ai\components\dashboard\statistics-overview.tsx","538","'zenith'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","28","'smooth'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","46","'profile'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","54","'assistant'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","59","'assistant'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","63","'assistant'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","78","'heading'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","81","'subheading'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","92","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","135","'thinking'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","143","""p-4 border-t border-slate-100 dark:border-slate-800/80"""
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","155","'placeholder'"
"D:\aaaempire-reputation-ai\components\dashboard\strategic-consultant-chat.tsx","160","""submit"""
"D:\aaaempire-reputation-ai\components\dashboard\stripe-portal-button.tsx","9","'upgrade'"
"D:\aaaempire-reputation-ai\components\dashboard\stripe-portal-button.tsx","10","'upgrade'"
"D:\aaaempire-reputation-ai\components\dashboard\stripe-portal-button.tsx","31","'locale'"
"D:\aaaempire-reputation-ai\components\dashboard\stripe-portal-button.tsx","48","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\stripe-portal-button.tsx","56","""h-4 w-4 shrink-0 animate-spin"""
"D:\aaaempire-reputation-ai\components\dashboard\stripe-portal-button.tsx","57","'redirecting'"
"D:\aaaempire-reputation-ai\components\dashboard\stripe-sync-on-return.tsx","25","'include'"
"D:\aaaempire-reputation-ai\components\dashboard\subscription-success-effects.tsx","67","""polite"""
"D:\aaaempire-reputation-ai\components\dashboard\success-payment-toast.tsx","13","'Vision'"
"D:\aaaempire-reputation-ai\components\dashboard\success-payment-toast.tsx","14","'Pulse'"
"D:\aaaempire-reputation-ai\components\dashboard\success-payment-toast.tsx","64","'welcome'"
"D:\aaaempire-reputation-ai\components\dashboard\success-payment-toast.tsx","66","'border-[#2563eb]/30 shadow-lg'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","53","'numeric'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","132","""w-3 h-3 shrink-0"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","134","""w-3 h-3 shrink-0"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","235","'Enter'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","236","'Escape'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","253","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","261","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","292","'archived'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","371","'bootstrap'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","411","'smooth'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","440","'archived'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","497","'Enter'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","547","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","577","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","580","'Enter'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","608","""truncate"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","613","""ml-1.5 tabular-nums opacity-80"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","624","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","651","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","659","""truncate"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","682","'title'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","686","'subtitle'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","693","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","698","'archive'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","718","""button"""
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","783","'placeholder'"
"D:\aaaempire-reputation-ai\components\dashboard\support-ai-chat.tsx","788","""submit"""
